renewable_resource,carrier,installed_capacity_mw,official_connection_bus,response_zone_id,constraint_group_count,mode_id,branch,flow_sign,normalized_positive_relief,relief_mw_per_mw_curtailment,mapping_method
16675-2,wind,8.5,1661,C003-Z001,8,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.15919518009262595,0.033521910649998946,official_model_generator_bus_assignment
16675-2,wind,8.5,1661,C003-Z001,8,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.06520014479226743,0.03447013678606501,official_model_generator_bus_assignment
16675-2,wind,8.5,1661,C003-Z001,8,3691-4041-1::+1,3691-4041-1,1,0.540635591055844,0.30264512085663586,official_model_generator_bus_assignment
16675-2,wind,8.5,1661,C003-Z001,8,2561-3781-1::+1,2561-3781-1,1,0.999999999954077,0.012039979995708112,official_model_generator_bus_assignment
16676-1,wind,6.8,1661,C003-Z001,8,3581-89516-1::+1,3581-89516-1,1,0.08708574614390818,0.044712471532730995,official_model_generator_bus_assignment
16676-1,wind,6.8,1661,C003-Z001,8,T89510-89515-1::-1,T89510-89515-1,-1,0.056650340646475936,0.04471247153278281,official_model_generator_bus_assignment
16676-1,wind,6.8,1661,C003-Z001,8,T89515-89516-1::-1,T89515-89516-1,-1,0.06147562558586743,0.04471247153258384,official_model_generator_bus_assignment
16676-1,wind,6.8,1661,C003-Z001,8,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.0639328713204198,0.03352191065002347,official_model_generator_bus_assignment
16676-1,wind,6.8,1661,C003-Z001,8,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.15919518009262595,0.033521910649998946,official_model_generator_bus_assignment
16676-1,wind,6.8,1661,C003-Z001,8,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.06520014479226743,0.03447013678606501,official_model_generator_bus_assignment
16676-1,wind,6.8,1661,C003-Z001,8,3691-4041-1::+1,3691-4041-1,1,0.540635591055844,0.30264512085663586,official_model_generator_bus_assignment
16676-1,wind,6.8,1661,C003-Z001,8,2561-3781-1::+1,2561-3781-1,1,0.999999999954077,0.012039979995708112,official_model_generator_bus_assignment
16679-3,wind,6.8,1661,C003-Z001,8,3581-89516-1::+1,3581-89516-1,1,0.08708574614390818,0.044712471532730995,official_model_generator_bus_assignment
16679-3,wind,6.8,1661,C003-Z001,8,T89510-89515-1::-1,T89510-89515-1,-1,0.056650340646475936,0.04471247153278281,official_model_generator_bus_assignment
16679-3,wind,6.8,1661,C003-Z001,8,T89515-89516-1::-1,T89515-89516-1,-1,0.06147562558586743,0.04471247153258384,official_model_generator_bus_assignment
16679-3,wind,6.8,1661,C003-Z001,8,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.0639328713204198,0.03352191065002347,official_model_generator_bus_assignment
16679-3,wind,6.8,1661,C003-Z001,8,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.15919518009262595,0.033521910649998946,official_model_generator_bus_assignment
16679-3,wind,6.8,1661,C003-Z001,8,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.06520014479226743,0.03447013678606501,official_model_generator_bus_assignment
16679-3,wind,6.8,1661,C003-Z001,8,3691-4041-1::+1,3691-4041-1,1,0.540635591055844,0.30264512085663586,official_model_generator_bus_assignment
16679-3,wind,6.8,1661,C003-Z001,8,2561-3781-1::+1,2561-3781-1,1,0.999999999954077,0.012039979995708112,official_model_generator_bus_assignment
16771-1,wind,75.0,1671,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999662879,0.01203997999585513,official_model_generator_bus_assignment
17073-3,hydro,22.5,1701,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.5574481489169888,0.28621083923695584,official_model_generator_bus_assignment
17073-3,hydro,22.5,1701,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.3626268238737643,0.2862108392368115,official_model_generator_bus_assignment
17073-3,hydro,22.5,1701,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.3935141536238673,0.2862108392374113,official_model_generator_bus_assignment
17073-3,hydro,22.5,1701,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999754358,0.012039979995965271,official_model_generator_bus_assignment
17074-4,hydro,23.0,17010,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.5574749844622874,0.2862246174223462,official_model_generator_bus_assignment
17074-4,hydro,23.0,17010,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.36264428072347693,0.2862246174222014,official_model_generator_bus_assignment
17074-4,hydro,23.0,17010,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.39353309738915887,0.2862246174228018,official_model_generator_bus_assignment
17074-4,hydro,23.0,17010,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.99999999997543,0.012039979995965202,official_model_generator_bus_assignment
17075-7,wind,1.98,1341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.702451179758894,0.36065980678630183,official_model_generator_bus_assignment
17075-7,wind,1.98,1341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4569530650289756,0.36065980678612053,official_model_generator_bus_assignment
17075-7,wind,1.98,1341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.49587478584675937,0.36065980678684445,official_model_generator_bus_assignment
17075-7,wind,1.98,1341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999828167,0.012039979996054138,official_model_generator_bus_assignment
17077-8,wind,0.02,1341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.702451179758894,0.36065980678630183,official_model_generator_bus_assignment
17077-8,wind,0.02,1341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4569530650289756,0.36065980678612053,official_model_generator_bus_assignment
17077-8,wind,0.02,1341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.49587478584675937,0.36065980678684445,official_model_generator_bus_assignment
17077-8,wind,0.02,1341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999828167,0.012039979996054138,official_model_generator_bus_assignment
17078-1,wind,37.5,17010,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.5574749844622874,0.2862246174223462,official_model_generator_bus_assignment
17078-1,wind,37.5,17010,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.36264428072347693,0.2862246174222014,official_model_generator_bus_assignment
17078-1,wind,37.5,17010,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.39353309738915887,0.2862246174228018,official_model_generator_bus_assignment
17078-1,wind,37.5,17010,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.99999999997543,0.012039979995965202,official_model_generator_bus_assignment
17205-1,solar,8.0,1721,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.17101509436859638,0.08966831294809074,official_model_generator_bus_assignment
17205-1,solar,8.0,1721,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.4258338188834244,0.08966831294799486,official_model_generator_bus_assignment
17205-1,solar,8.0,1721,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.16209273390962164,0.08569549542709823,official_model_generator_bus_assignment
17205-1,solar,8.0,1721,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.16986531691662268,0.09548434541429468,official_model_generator_bus_assignment
17205-1,solar,8.0,1721,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.12066119854642206,0.07986998093619578,official_model_generator_bus_assignment
17205-1,solar,8.0,1721,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999679312,0.012039979995874917,official_model_generator_bus_assignment
17272-1,solar,4.0,1721,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.17101509436859638,0.08966831294809074,official_model_generator_bus_assignment
17272-1,solar,4.0,1721,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.4258338188834244,0.08966831294799486,official_model_generator_bus_assignment
17272-1,solar,4.0,1721,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.16209273390962164,0.08569549542709823,official_model_generator_bus_assignment
17272-1,solar,4.0,1721,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.16986531691662268,0.09548434541429468,official_model_generator_bus_assignment
17272-1,solar,4.0,1721,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.12066119854642206,0.07986998093619578,official_model_generator_bus_assignment
17272-1,solar,4.0,1721,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999679312,0.012039979995874917,official_model_generator_bus_assignment
17273-1,solar,19.0,1721,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.17101509436859638,0.08966831294809074,official_model_generator_bus_assignment
17273-1,solar,19.0,1721,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.4258338188834244,0.08966831294799486,official_model_generator_bus_assignment
17273-1,solar,19.0,1721,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.16209273390962164,0.08569549542709823,official_model_generator_bus_assignment
17273-1,solar,19.0,1721,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.16986531691662268,0.09548434541429468,official_model_generator_bus_assignment
17273-1,solar,19.0,1721,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.12066119854642206,0.07986998093619578,official_model_generator_bus_assignment
17273-1,solar,19.0,1721,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999679312,0.012039979995874917,official_model_generator_bus_assignment
17274-1,solar,3.3,1721,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.17101509436859638,0.08966831294809074,official_model_generator_bus_assignment
17274-1,solar,3.3,1721,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.4258338188834244,0.08966831294799486,official_model_generator_bus_assignment
17274-1,solar,3.3,1721,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.16209273390962164,0.08569549542709823,official_model_generator_bus_assignment
17274-1,solar,3.3,1721,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.16986531691662268,0.09548434541429468,official_model_generator_bus_assignment
17274-1,solar,3.3,1721,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.12066119854642206,0.07986998093619578,official_model_generator_bus_assignment
17274-1,solar,3.3,1721,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999679312,0.012039979995874917,official_model_generator_bus_assignment
17471-1,wind,824.0,17420,C003-Z001,2,3082-3122-1::-1,3082-3122-1,-1,0.7486585790266378,0.4955640019734421,official_model_generator_bus_assignment
17471-1,wind,824.0,17420,C003-Z001,2,2561-3781-1::+1,2561-3781-1,1,0.9999999999612523,0.012039979995794503,official_model_generator_bus_assignment
17571-1,wind,42.0,1751,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.30871320697968285,0.1618675389845947,official_model_generator_bus_assignment
17571-1,wind,42.0,1751,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.768707138708054,0.16186753898450063,official_model_generator_bus_assignment
17571-1,wind,42.0,1751,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2898780804708915,0.1532532959389782,official_model_generator_bus_assignment
17571-1,wind,42.0,1751,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.09276493113621244,0.05214483384675321,official_model_generator_bus_assignment
17571-1,wind,42.0,1751,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.07908003071279494,0.05234591253487926,official_model_generator_bus_assignment
17571-1,wind,42.0,1751,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.999999999960273,0.012039979995782712,official_model_generator_bus_assignment
17571-2,wind,12.0,1751,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.30871320697968285,0.1618675389845947,official_model_generator_bus_assignment
17571-2,wind,12.0,1751,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.768707138708054,0.16186753898450063,official_model_generator_bus_assignment
17571-2,wind,12.0,1751,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2898780804708915,0.1532532959389782,official_model_generator_bus_assignment
17571-2,wind,12.0,1751,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.09276493113621244,0.05214483384675321,official_model_generator_bus_assignment
17571-2,wind,12.0,1751,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.07908003071279494,0.05234591253487926,official_model_generator_bus_assignment
17571-2,wind,12.0,1751,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.999999999960273,0.012039979995782712,official_model_generator_bus_assignment
17671-1,hydro,10.0,1761,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.5574481489169617,0.2862108392369419,official_model_generator_bus_assignment
17671-1,hydro,10.0,1761,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.36262682387373224,0.2862108392367862,official_model_generator_bus_assignment
17671-1,hydro,10.0,1761,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.39351415362383785,0.2862108392373899,official_model_generator_bus_assignment
17671-1,hydro,10.0,1761,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999755063,0.01203997999596612,official_model_generator_bus_assignment
17672-2,hydro,10.0,1761,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.5574481489169617,0.2862108392369419,official_model_generator_bus_assignment
17672-2,hydro,10.0,1761,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.36262682387373224,0.2862108392367862,official_model_generator_bus_assignment
17672-2,hydro,10.0,1761,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.39351415362383785,0.2862108392373899,official_model_generator_bus_assignment
17672-2,hydro,10.0,1761,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999755063,0.01203997999596612,official_model_generator_bus_assignment
18212-1,solar,20.0,1821,C003-Z001,6,3581-89516-1::+1,3581-89516-1,1,0.058101665671393514,0.02983116281789086,official_model_generator_bus_assignment
18212-1,solar,20.0,1821,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.07611847051800072,0.03991118363404221,official_model_generator_bus_assignment
18212-1,solar,20.0,1821,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.18953776628852267,0.03991118363399839,official_model_generator_bus_assignment
18212-1,solar,20.0,1821,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.07712806339970055,0.040776211523801356,official_model_generator_bus_assignment
18212-1,solar,20.0,1821,C003-Z001,6,3691-4041-1::+1,3691-4041-1,1,0.17457639088530574,0.09772699724599003,official_model_generator_bus_assignment
18212-1,solar,20.0,1821,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.999999999959138,0.012039979995769046,official_model_generator_bus_assignment
18271-DW,wind,4.25,1821,C003-Z001,6,3581-89516-1::+1,3581-89516-1,1,0.058101665671393514,0.02983116281789086,official_model_generator_bus_assignment
18271-DW,wind,4.25,1821,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.07611847051800072,0.03991118363404221,official_model_generator_bus_assignment
18271-DW,wind,4.25,1821,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.18953776628852267,0.03991118363399839,official_model_generator_bus_assignment
18271-DW,wind,4.25,1821,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.07712806339970055,0.040776211523801356,official_model_generator_bus_assignment
18271-DW,wind,4.25,1821,C003-Z001,6,3691-4041-1::+1,3691-4041-1,1,0.17457639088530574,0.09772699724599003,official_model_generator_bus_assignment
18271-DW,wind,4.25,1821,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.999999999959138,0.012039979995769046,official_model_generator_bus_assignment
18272-1,solar,4.0,1821,C003-Z001,6,3581-89516-1::+1,3581-89516-1,1,0.058101665671393514,0.02983116281789086,official_model_generator_bus_assignment
18272-1,solar,4.0,1821,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.07611847051800072,0.03991118363404221,official_model_generator_bus_assignment
18272-1,solar,4.0,1821,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.18953776628852267,0.03991118363399839,official_model_generator_bus_assignment
18272-1,solar,4.0,1821,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.07712806339970055,0.040776211523801356,official_model_generator_bus_assignment
18272-1,solar,4.0,1821,C003-Z001,6,3691-4041-1::+1,3691-4041-1,1,0.17457639088530574,0.09772699724599003,official_model_generator_bus_assignment
18272-1,solar,4.0,1821,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.999999999959138,0.012039979995769046,official_model_generator_bus_assignment
18274-1,solar,50.0,1821,C003-Z001,6,3581-89516-1::+1,3581-89516-1,1,0.058101665671393514,0.02983116281789086,official_model_generator_bus_assignment
18274-1,solar,50.0,1821,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.07611847051800072,0.03991118363404221,official_model_generator_bus_assignment
18274-1,solar,50.0,1821,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.18953776628852267,0.03991118363399839,official_model_generator_bus_assignment
18274-1,solar,50.0,1821,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.07712806339970055,0.040776211523801356,official_model_generator_bus_assignment
18274-1,solar,50.0,1821,C003-Z001,6,3691-4041-1::+1,3691-4041-1,1,0.17457639088530574,0.09772699724599003,official_model_generator_bus_assignment
18274-1,solar,50.0,1821,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.999999999959138,0.012039979995769046,official_model_generator_bus_assignment
18275-1,solar,4.99,1821,C003-Z001,6,3581-89516-1::+1,3581-89516-1,1,0.058101665671393514,0.02983116281789086,official_model_generator_bus_assignment
18275-1,solar,4.99,1821,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.07611847051800072,0.03991118363404221,official_model_generator_bus_assignment
18275-1,solar,4.99,1821,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.18953776628852267,0.03991118363399839,official_model_generator_bus_assignment
18275-1,solar,4.99,1821,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.07712806339970055,0.040776211523801356,official_model_generator_bus_assignment
18275-1,solar,4.99,1821,C003-Z001,6,3691-4041-1::+1,3691-4041-1,1,0.17457639088530574,0.09772699724599003,official_model_generator_bus_assignment
18275-1,solar,4.99,1821,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.999999999959138,0.012039979995769046,official_model_generator_bus_assignment
18276-1,wind,4.99,1821,C003-Z001,6,3581-89516-1::+1,3581-89516-1,1,0.058101665671393514,0.02983116281789086,official_model_generator_bus_assignment
18276-1,wind,4.99,1821,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.07611847051800072,0.03991118363404221,official_model_generator_bus_assignment
18276-1,wind,4.99,1821,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.18953776628852267,0.03991118363399839,official_model_generator_bus_assignment
18276-1,wind,4.99,1821,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.07712806339970055,0.040776211523801356,official_model_generator_bus_assignment
18276-1,wind,4.99,1821,C003-Z001,6,3691-4041-1::+1,3691-4041-1,1,0.17457639088530574,0.09772699724599003,official_model_generator_bus_assignment
18276-1,wind,4.99,1821,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.999999999959138,0.012039979995769046,official_model_generator_bus_assignment
18372-1,wind,3.0,1831,C003-Z001,6,2781-4951-1::-1,2781-4951-1,-1,1.0,0.8112009327698033,official_model_generator_bus_assignment
18372-1,wind,3.0,1831,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.09729479882752996,0.051014563958224096,official_model_generator_bus_assignment
18372-1,wind,3.0,1831,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.2422675957067001,0.05101456395818514,official_model_generator_bus_assignment
