mode_id,branch,flow_sign,ac_component,bus,relief_mw_per_mw_curtailment_or_charge,normalized_positive_relief,membership_threshold,balancing_reference,membership_type
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,1881,0.12903759427988687,0.6127980971784626,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,1911,0.0340087873018448,0.16150735188625545,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,1921,0.12001948386345467,0.5699711913129654,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,1951,0.03352191065002952,0.15919518009277114,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,1961,0.11840359091765669,0.5622973337216554,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,1971,0.16186753898449208,0.7687071387080133,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2001,0.049958548174999624,0.23725258852109748,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2002,0.04811943102924844,0.22851864169192695,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2061,0.12345805704613357,0.586300937036402,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2090,0.05101456395795699,0.24226759570561662,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2091,0.051014563958049514,0.24226759570605602,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2111,0.05101456395795605,0.24226759570561213,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2121,0.12306640078628998,0.5844409658232096,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2131,0.20527938314193644,0.9748695028093444,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2141,0.07759617927637152,0.36850339061452164,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2151,0.18807190866708184,0.8931513982965925,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2161,0.07721942350074279,0.3667141816348075,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2171,0.05101456395806063,0.24226759570610878,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2211,0.018671553950043024,0.08867100162401913,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2221,0.13632288094871692,0.6473958423780144,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2225,0.13631942387774415,0.6473794247864919,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2231,0.08376876690754544,0.39781694048469524,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2241,0.03342227050747016,0.1587219901661942,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2271,0.04586089942857334,0.2177929002904782,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2281,0.039006225312367165,0.18524012930438472,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2331,0.051014563958049514,0.24226759570605602,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2341,0.1309957247704664,0.6220972370558812,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2361,0.11547528369132325,0.5483908353382553,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2391,0.08309326039195851,0.39460896757034086,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2641,0.01867155395004784,0.088671001624042,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2712,0.20927712031027362,0.9938547120690809,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2731,0.16186753898449252,0.7687071387080154,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2741,0.032070520950645456,0.1523025465853778,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2742,0.02829954293712158,0.13439421402473706,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2771,0.16186753898449918,0.7687071387080471,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2781,0.05101456395796179,0.2422675957056394,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2852,0.12006024080974291,0.5701647455966733,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2881,0.12903759427996886,0.6127980971788519,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,2892,0.21057114059919718,0.9999999999999973,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3061,0.13096633417395703,0.621957661440601,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3101,0.0659350752972037,0.3131249377743785,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3111,0.11763284271699671,0.558637059106308,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3190,0.18766495630698182,0.8912187860737495,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3191,0.20527938314191102,0.9748695028092236,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3192,0.20527938314191158,0.9748695028092262,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3201,0.1176328427169956,0.5586370591063027,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3202,0.11967787369237672,0.5683488884175835,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3203,0.11958114694074017,0.5678895341520307,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3204,0.11967787369236015,0.5683488884175047,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3209,0.11762648482184614,0.5586068655330934,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3221,0.12295420323946486,0.5839081409237202,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3251,0.18305497465436654,0.8693260345813217,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3281,0.1331077536140985,0.6321272384968295,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3282,0.1339824975592246,0.6362813877436682,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3301,0.16622001838410283,0.7893770148706509,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3330,0.17396907076295276,0.8261771782586601,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3331,0.17396907076295276,0.8261771782586601,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3332,0.17396907076291906,0.8261771782585,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3391,0.1739690707629506,0.8261771782586498,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3401,0.041856386486450514,0.19877551295654608,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3441,0.012642316497920091,0.060038220156595656,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3461,0.19023776747677806,0.9034370376464725,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3462,0.21057114059919774,1.0,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3481,0.1902377674767784,0.9034370376464741,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3501,0.014255267090663368,0.06769810454603996,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3531,0.1180402434059258,0.5605718004377639,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3541,0.1382483766381003,0.6565399999482504,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3571,0.025792389880628,0.12248777210036287,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3601,0.12298317101616672,0.5840457085724466,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3611,0.12298317101616667,0.5840457085724463,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3621,0.07532479076236306,0.3577165918749364,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3631,0.13310775361402138,0.6321272384964634,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3662,0.028299542937121645,0.13439421402473736,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3691,0.021111889539029274,0.10026012813984686,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3801,0.11820450711346515,0.5613518869542349,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3881,0.139438358738792,0.6621912116827051,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3891,0.13632288094871448,0.6473958423780027,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3901,0.14402497562008626,0.6839730041365174,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3940,0.1942756233041158,0.9226127699707012,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3941,0.17208811017072606,0.8172445173685007,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3942,0.19332447657499013,0.9180957847541179,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3961,0.12298317101616783,0.5840457085724519,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3981,0.14402497562008149,0.6839730041364948,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,3991,0.1440249756200857,0.6839730041365147,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4021,0.12662062720164624,0.6013199474597359,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4041,0.012563396403943147,0.05966342950982245,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4261,0.13310775361401617,0.6321272384964386,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4341,0.12001948386345652,0.5699711913129742,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4351,0.12001948386345677,0.5699711913129754,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4361,0.17743823493771005,0.8426522002625562,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4522,0.19378168416408642,0.9202670584993959,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4671,0.01425526709067268,0.06769810454608419,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4681,0.16291482360509263,0.7736806816998042,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4701,0.01425633851293101,0.06770319271844855,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4711,0.014256340515589064,0.06770320222904933,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4721,0.12097226710427043,0.5744959483053269,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4722,0.12016531640898793,0.5706637484464752,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4761,0.12345805704613498,0.5863009370364086,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4791,0.06525268211189988,0.309884260142287,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,3,4941,0.04586089942857373,0.21779290029048004,0.05,load_weighted_component_local,overlapping_directional_constraint_group
